UNITID,OPEID,opeid6,INSTNM,CITY,STABBR,INSTURL,NPCURL,HCM2,PREDDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB-AVERAGE-ANNUAL-COST,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP-REPORTED-GRAD-RATE,C200_L4_POOLED_SUPP,med_earnings_10yrs,gt_25k_p6,high_earning,prgm_prct_stem,ind_z_pre,ind_z_post,ind_z_shift
229063,364200,3642,Texas Southern University,Houston,TX,www.tsu.edu,em.tsu.edu/comptroller/tuition.php,0,3,Public,11,1,0,0,0,0,0,0,0,0,NULL,370,450,380,470,350,440,410,425,395,15,19,13,19,16,19,10,11,17,16,18,11,832,832,0,0,0,0,0.0607,0,0.0142,0,0,0,0.0401,0.0026,0.0103,0,0.0271,0.1072,0,0.0788,0.0142,0,0.0465,0.0349,0,0,0.0245,0,0.0194,0.0581,0.0401,0.0271,0,0,0,0.0103,0.0258,0.1176,0.2377,0.0026,0,6288,0.018,0.837,0.0612,0.0274,0.0049,0,0,0.0514,0.0002,0.1538,1,18312,NULL,18277,22311,22311,22311,NULL,NULL,NULL,NULL,NULL,NULL,0.6721,0.5517,NA,0.3053,NA,0.7412,0.2958,33763,374.8385142,0.369544592,0.137943012,NULL,31300,0.451545686,0,0.2894,0.0930779715513032,-0.0962875567772103,-0.1893655283285135
229267,364700,3647,Trinity University,San Antonio,TX,www.trinity.edu,web.trinity.edu/x17304.xml,0,3,PrivateNonProfit,11,0,0,0,0,0,0,0,0,0,66,560,690,590,680,NULL,NULL,625,635,NULL,26,31,26,32,25,30,NULL,NULL,29,29,28,NULL,1270,1270,0,0.0087,0,0.0192,0.0594,0,0.0262,0,0,0.042,0,0.0245,0,0,0.0524,0,0,0.1189,0.014,0,0,0,0.0262,0,0.0315,0,0.0647,0,0,0.1748,0,0,0,0,0.0507,0,0.2378,0.049,0,2127,0.559,0.0362,0.1707,0.0644,0.0024,0.0005,0.0381,0.0686,0.0602,0.0108,1,NULL,22389,NULL,NULL,NULL,NULL,NULL,15376,16133,19170,24324,31394,0.1549,0.9563,NA,NA,NA,0.3828,0.0116,21630,240.1373415,0.962890625,0.805617506,NULL,53200,0.808000028,1,0.2326,0.1587050461376381,-0.1641776339354873,-0.32288268007312537
229300,495100,4951,The University of Texas Health Science Center at Houston,Houston,TX,www.uth.edu/,NULL,0,3,Public,11,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,701,0.4208,0.077,0.2225,0.1441,0.0014,0.0043,0.0357,0.0271,0.067,0.1769,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3535,NA,NA,NA,NA,0.8028,0.5635,18000,199.8369,0.94224924,NULL,NULL,77700,0.901098907,1,1,-0.02594433867400001,0.02683897104206853,0.05278330971606854
229337,1067400,10674,Texas Tech University Health Sciences Center,Lubbock,TX,www.ttuhsc.edu,www.ttuhsc.edu,0,3,Public,12,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1346,0.5579,0.104,0.2221,0.052,0.0059,0,0,0.0007,0.0572,0.1122,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2352,NA,NA,NA,NA,0.5732,0.5483,12500,138.775625,0.910447761,NULL,NULL,65000,0.937349379,1,1,-0.08754045242903348,0.09055908871968985,0.17809954114872334
229887,366900,3669,Wiley College,Marshall,TX,wileyc.edu,www.wileyc.edu/students/netcalc/npcalc.htm,0,3,PrivateNonProfit,32,1,0,0,0,0,0,0,0,0,71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0,0,0,0,0.0417,0,0,0,0.1875,0,0,0,0,0,0.0069,0,0,0.0625,0.0069,0,0,0,0.0139,0,0,0,0,0.25,0,0.0417,0,0,0,0,0,0,0.3889,0,0,1388,0.0187,0.8494,0.0728,0.0014,0.0043,0.0007,0,0.0526,0,0.0447,1,NULL,12089,NULL,NULL,NULL,NULL,NULL,15264,6275,5099,6085,6098,0.8625,0.4951,NA,0.4,NA,0.9028,0.2327,31425,348.8819213,0.276190476,0.232855224,NULL,28000,0.442073166,0,0.0694,0.33309187324455325,-0.3445777999081587,-0.6776696731527119
230038,367000,3670,Brigham Young University-Provo,Provo,UT,www.byu.edu,saas.byu.edu/financialAid/netpricecalculator/BYU_NetPriceCalculator.htm,0,3,PrivateNonProfit,12,0,0,0,0,0,0,0,0,0,94,570,680,580,680,NULL,NULL,625,630,NULL,26,31,26,33,25,30,NULL,NULL,29,30,28,NULL,1277,1277,0.0131,0,0,0.0134,0.0431,0.0048,0.0298,0,0.0932,0.0703,0,0.0548,0.0553,0,0.0366,0.0027,0,0.112,0.0122,0,0.0068,0.0409,0.0038,0,0.0128,0,0.0415,0,0,0.0751,0,0,0,0,0.055,0.0802,0.1234,0.019,0,27765,0.8344,0.0047,0.0554,0.0198,0.0041,0.006,0.031,0.0323,0.0124,0.0966,1,NULL,13070,NULL,NULL,NULL,NULL,NULL,9848,11229,13369,15873,16631,0.3578,0.8461,NA,0.7593,NA,0.1918,0.122,11000,122.12255,0.943541488,0.776979417,NULL,57400,0.663609743,1,0.3221,0.004085558680818004,-0.0043773843008766975,-0.008462942981694702
230764,367500,3675,University of Utah,Salt Lake City,UT,www.utah.edu,www.obia.utah.edu/content/vsa_ccc/npcalc.htm,0,3,Public,12,0,0,0,0,0,0,0,0,0,NULL,483,620,500,648,480,610,552,574,545,21,27,20,28,19,27,7,8,24,24,23,8,1109,1109,0,0.0093,0.0076,0.0054,0.0829,0,0.0175,0,0.0148,0.0798,0,0.0278,0.05,0,0.0274,2e-4,0,0.0329,0.0128,0,0.0234,0.0603,0.0051,0,0.0276,0,0.0627,0,0.0177,0.1528,0,0,0,0,0.0644,0.0835,0.1203,0.0138,0,23273,0.7156,0.0122,0.0938,0.0505,0.0054,0.0059,0.0319,0.0664,0.0182,0.268,1,14114,NULL,12299,12663,14548,17031,17101,NULL,NULL,NULL,NULL,NULL,0.3225,0.8791,NA,0.6567,NA,0.3557,0.3208,15400,170.97157,0.889715219,0.59497,NULL,49300,0.712208629,1,0.2541,0.03435040259792162,-0.03553489923922937,-0.06988530183715098
230816,368200,3682,Bennington College,Bennington,VT,www.bennington.edu,www.bennington.edu/Admissions/financialaid/NetPriceCalculator.aspx,0,3,PrivateNonProfit,32,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0,0.0197,0.0263,0,0.0066,0,0,0,0.0263,0,0,0.0263,0,0,0.1184,0.0197,0,0.0395,0.0197,0,0.0132,0,0.0197,0,0.0395,0,0.0461,0,0.0066,0.1118,0,0,0,0,0.4474,0,0,0.0132,0,613,0.7553,0.0163,0.0457,0.031,0.0163,0,0.0212,0.075,0.0392,0.0065,1,NULL,29960,NULL,NULL,NULL,NULL,NULL,23495,24385,23879,32336,37831,0.2151,0.8333,NA,NA,NA,0.6017,0.0097,26900,298.645145,0.936651584,0.65863142,NULL,26500,0.405063301,0,0.0987,0.04685873657656004,-0.05020578918917112,-0.09706452576573116
230825,1218300,12183,Burlington College,Burlington,VT,www.burlington.edu,burlington.edu/content/net-price-calculator,0,3,PrivateNonProfit,13,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0,0,0,0.098,0,0,0,0,0,0,0,0,0,0.0392,0.0588,0.0392,0,0,0,0,0.1176,0,0,0,0,0,0.098,0,0.0588,0,0,0,0.1373,0,0.3333,0,0.0196,0,0,199,0.7739,0.0151,0.0603,0.005,0.005,0,0.005,0.0101,0.1256,0.196,1,NULL,25659,NULL,NULL,NULL,NULL,NULL,20754,21911,25647,29306,32470,0.5354,0.2308,NA,NA,NA,0.7727,0.2545,23480,260.676134,0.728070175,0.236860526,NULL,28900,0.315068483,0,0,0.22990807505040062,-0.24633008041114335,-0.47623815546154397
230834,368300,3683,Castleton State College,Castleton,VT,www.castleton.edu,csc.studentaidcalculator.com/survey.aspx,0,3,Public,32,0,0,0,0,0,0,0,0,0,NULL,420,520,430,540,410,500,470,485,455,17,23,16,22,16,23,7,8,20,19,20,8,954,954,0,0.0165,0,0.0024,0.059,0,0,0,0.0212,0,0,0.0047,0,0,0.0094,0.0024,0,0.033,0.0448,0,0.0519,0.0967,0.0071,0,0.0047,0,0.0401,0.0377,0.0236,0.0495,0,0,0,0,0.0448,0.2075,0.217,0.0259,0,2022,0.8521,0.0129,0.0203,0.0089,0.0059,0,0.0124,0.0114,0.0762,0.0846,1,16539,NULL,13473,14368,16775,18634,19617,NULL,NULL,NULL,NULL,NULL,0.3476,0.7447,NA,NA,NA,0.7801,0.0938,25596,284.1680718,0.870967742,0.462299884,NULL,34600,0.608944952,0,0.29,0.20711933947729871,-0.20711933947729866,-0.4142386789545974
230889,368600,3686,Goddard College,Plainfield,VT,www.goddard.edu,web.goddard.edu/npc/,0,3,PrivateNonProfit,42,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0,0,0,0,0,0,0,0,0.1287,0,0,0,0,0,0.1287,0.6139,0,0,0,0,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1188,0,0,0,201,0.7264,0.0199,0.0597,0.0149,0.005,0,0.0199,0,0.1542,0.0149,1,NULL,21525,NULL,NULL,NULL,NULL,NULL,21788,21263,NULL,NULL,NULL,0.75,0.6667,NA,NA,NA,0.9221,0.7416,19750,219.2654875,0.831632653,0.277772222,NULL,25800,0.430232555,0,0.1188,0.2020218206018309,-0.2020218206018309,-0.4040436412036618
230898,368700,3687,Green Mountain College,Poultney,VT,www.greenmtn.edu,npc.collegeboard.org/student/app/greenmtn,0,3,PrivateNonProfit,42,0,0,0,0,0,0,0,0,0,71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0.0828,0.1931,0.0345,0,0.0138,0,0,0,0.0345,0,0,0,0,0,0.0345,0.0759,0,0.0759,0,0,0.0483,0.1103,0.0207,0,0,0,0.0552,0,0,0.0621,0,0,0,0,0.0345,0,0.0897,0.0345,0,578,0.6332,0.0588,0.0242,0.0156,0.0087,0,0.0173,0.0381,0.2042,0.0242,1,NULL,19990,NULL,NULL,NULL,NULL,NULL,14500,14150,19300,23147,30386,0.3752,0.7,NA,NA,NA,0.7111,0.0407,25000,277.55125,0.797235023,0.414047134,NULL,30600,0.381107479,0,0.0759,-0.030744731941368255,0.030744731941368134,0.06148946388273639
230913,368800,3688,Johnson State College,Johnson,VT,www.jsc.edu,www.jsc.edu/AdmissionsAndAid/FinancialAid/default.aspx,0,3,Public,42,0,0,0,0,0,0,0,0,0,NULL,430,540,410,530,420,520,485,470,470,15,23,14,23,16,23,6,8,19,19,20,7,948,948,0,0.0217,0,0,0.0062,0,0,0,0.065,0,0,0,0,0,0.0248,0.2415,0,0,0.0093,0,0,0.0279,0,0,0,0,0.1703,0,0,0.0619,0,0,0,0,0.1207,0.065,0.1672,0.0186,0,1433,0.8437,0.0174,0.0314,0.0105,0.0084,0.0035,0.0195,0.0049,0.0607,0.335,1,14308,NULL,11231,12823,14724,17893,19609,NULL,NULL,NULL,NULL,NULL,0.4962,0.6186,NA,NA,NA,0.735,0.3459,26268,291.6286494,0.774298056,0.349488598,NULL,32200,0.513029337,0,0.0743,0.07242702043517774,-0.07242702043517744,-0.1448540408703552
230931,368900,3689,Lyndon State College,Lyndonville,VT,WWW.LYNDONSTATE.EDU,lsc.studentaidcalculator.com/survey.aspx,0,3,Public,33,0,0,0,0,0,0,0,0,0,NULL,410,520,400,530,400,510,465,465,455,18,21,16,22,16,23,6,8,20,19,20,7,930,930,0,0.0121,0,0,0.0891,0.1053,0.0162,0,0.0405,0,0,0,0,0,0.0162,0.0769,0,0,0.0081,0,0.0162,0.1336,0.004,0,0.0283,0,0.0364,0.004,0.0729,0.0243,0,0,0,0,0.1093,0.0324,0.1741,0,0,1363,0.8305,0.0308,0.044,0.0051,0.0073,0,0.0213,0.0066,0.0543,0.0778,1,14059,NULL,10833,12569,14776,17715,18543,NULL,NULL,NULL,NULL,NULL,0.4411,0.6437,NA,0.5,NA,0.7837,0.0961,26900,298.645145,0.798975672,0.331459589,NULL,34100,0.538336039,0,0.1903,0.05114287264188106,-0.05114287264188069,-0.10228574528376175
230940,369000,3690,Marlboro College,Marlboro,VT,www.marlboro.edu,www.marlboro.edu/offices/financial_aid/net_price/,0,3,PrivateNonProfit,42,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0,0.0508,0,0.0508,0,0,0.0678,0,0,0,0,0,0,0,0.1864,0.0678,0,0.0339,0,0,0,0,0,0,0.0169,0,0.0339,0,0,0.2034,0,0,0,0,0.2542,0,0,0.0339,0,230,0.7,0.0043,0.0087,0.0348,0.0043,0,0.0391,0,0.2087,0.0087,1,NULL,28056,NULL,NULL,NULL,NULL,NULL,21741,19950,23999,45170,35602,0.3418,0.82,NA,NA,NA,0.7004,0.0654,26250,291.4288125,0.913043478,0.629914286,NULL,25900,0.281553388,0,0.1186,-0.0038362435584639912,0.003836243558463608,0.007672487116927599
230959,369100,3691,Middlebury College,Middlebury,VT,www.middlebury.edu,www.middlebury.edu/admissions/finaid,0,3,PrivateNonProfit,32,0,0,0,0,0,0,0,0,0,NULL,630,740,640,740,650,750,685,690,700,31,33,NULL,NULL,NULL,NULL,NULL,NULL,32,NULL,NULL,NULL,1391,1391,0,0.0838,0.0137,0.0762,0,0,0.0076,0,0,0,0,0.0777,0,0,0.0625,0.0061,0,0.1067,0.032,0,0,0,0.032,0,0.0351,0,0.0671,0,0,0.2896,0,0,0,0,0.0716,0,0,0.0381,0,2466,0.663,0.0288,0.0738,0.0616,0.0016,0,0.0438,0.1022,0.0251,0.0041,1,NULL,25025,NULL,NULL,NULL,NULL,NULL,7357,9671,13076,19052,38912,0.1103,0.9515,NA,NA,NA,0.2514,0.0044,19500,216.489975,0.976190476,0.936794181,NULL,53400,0.780303001,1,0.1814,-0.030574375364110024,0.030574375364109264,0.06114875072821929
231086,369300,3693,Southern Vermont College,Bennington,VT,www.svc.edu,www.svc.edu/admission,0,3,PrivateNonProfit,41,0,0,0,0,0,0,0,0,0,NULL,400,490,390,490,400,478,445,440,439,16,20,13,20,15,20,6,8,18,17,18,7,883,883,0,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0.0085,0.0171,0,0,0,0,0,0,0,0,0,0,0.0855,0.0684,0.0085,0.0598,0,0,0,0,0,0.6496,0.094,0,0,470,0.6362,0.0894,0.0894,0.0128,0.0043,0.0021,0.0064,0.0064,0.1532,0.0362,1,NULL,21372,NULL,NULL,NULL,NULL,NULL,16299,17902,22527,25302,26250,0.5171,0.6637,NA,NA,NA,0.8757,0.1208,25000,277.55125,0.740740741,0.357481347,NULL,34800,0.567415714,0,0.6496,0.08574359850074349,-0.08870027431111391,-0.17444387281185741
231624,370500,3705,College of William and Mary,Williamsburg,VA,www.wm.edu,www.wm.edu/financialaid/,0,3,Public,23,0,0,0,0,0,0,0,0,0,NULL,640,740,630,720,620,720,690,675,670,28,32,28,34,27,32,8,9,30,31,30,9,1358,1358,0,0,0,0.0211,0,0,0.0185,0,0,0,0,0.0231,0,0,0.0732,0,0,0.1154,0.0185,0,0.0356,0.06,0.0257,0,0.056,0,0.0758,0,0.0244,0.2228,0,0,0,0,0.033,0,0.1404,0.0567,0,6235,0.595,0.0714,0.0914,0.0682,0.0019,0.0008,0.0472,0.0419,0.0823,0.0074,1,24377,NULL,20724,21937,24794,25905,25938,NULL,NULL,NULL,NULL,NULL,0.1175,0.9562,NA,1,NA,0.2944,0.0196,20785.5,230.7616603,0.955458515,0.89895,NULL,56400,0.775125623,1,0.2084,0.2391932343084476,-0.23919323430844802,-0.4783864686168956
231837,662200,6622,Jefferson College of Health Sciences,Roanoke,VA,www.jchs.edu,www.jchs.edu/page.php/prmID/919,0,3,PrivateNonProfit,13,0,0,0,0,0,0,0,0,0,NULL,410,520,430,540,420,500,465,485,460,20,23,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,963,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706,0,0,0.0157,0.0275,0,0,0,0,0.0157,0,0,0,0,0,0,0,0,0.8706,0,0,0,810,0.8173,0.0728,0.0309,0.021,0,0,0.042,0,0.016,0.1457,1,NULL,22092,NULL,NULL,NULL,NULL,NULL,20717,20487,22689,24965,23432,0.4072,0.6111,NA,NA,NA,0.7529,0.3924,24918.5,276.6464329,0.861742424,0.467394565,NULL,52300,0.817073166,1,0.9412,2.763746750294207e-4,-2.763746750296685e-4,-5.527493500590892e-4
232186,374900,3749,George Mason University,Fairfax,VA,www.gmu.edu,financialaid.gmu.edu/NPC/npcalc.htm,0,3,Public,21,0,0,0,0,0,0,0,0,0,NULL,520,620,530,630,NULL,NULL,570,580,NULL,24,28,23,29,23,27,NULL,NULL,26,26,25,NULL,1155,1155,0,0.0012,0,0.0014,0,0.0037,0.0746,0,0.0278,0.0329,0,0.0061,0,0,0.0878,0.0449,0,0.0573,0.0079,0,0.014,0,0.0041,0,0.0169,0,0.0772,0.0445,0.0163,0.1378,0,0,0,0,0.0504,0.074,0.1947,0.0244,0,21324,0.4576,0.0962,0.1167,0.174,0.0016,0.0048,0.0461,0.0417,0.0613,0.1934,1,18305,NULL,13249,14854,17997,20801,21863,NULL,NULL,NULL,NULL,NULL,0.2684,0.8728,NA,0.6923,NA,0.4474,0.23,20250,224.8165125,0.927039413,0.663020158,NULL,57000,0.782995939,1,0.2673,0.1319746480559855,-0.13197464805598577,-0.26394929611197127
232256,371300,3713,Hampden-Sydney College,Hampden-Sydney,VA,www.hsc.edu,www.hsc.edu/Financial-Aid/Net-Price-Calculator.html,0,3,PrivateNonProfit,42,0,0,0,0,0,0,0,1,0,NULL,495,600,510,615,480,575,548,563,528,22,27,20,26,22,27,NULL,NULL,25,23,25,NULL,1113,1113,0,0,0,0,0,0,0.0146,0,0,0,0,0.0291,0,0,0.0631,0,0,0.0777,0.0146,0,0,0,0.0485,0,0.0291,0,0.1068,0,0,0.2961,0,0,0,0,0.0049,0,0.1311,0.1845,0,1070,0.8103,0.0813,0.0224,0.0187,0.0056,0,0.0477,0.0028,0.0112,0.0019,1,NULL,24876,NULL,NULL,NULL,NULL,NULL,18361,16924,23198,27865,29583,0.1991,0.7836,NA,NA,NA,0.5769,0.0047,27000,299.75535,0.906060606,0.653403097,NULL,50200,0.702702701,1,0.136,0.20802215409094071,-0.2080221540909405,-0.4160443081818812
232423,372100,3721,James Madison University,Harrisonburg,VA,www.jmu.edu/,www.jmu.edu/finaid/AidEstimator.shtml,0,3,Public,13,0,0,0,0,0,0,0,0,0,NULL,520,620,530,630,NULL,NULL,570,580,NULL,23,27,NULL,NULL,NULL,NULL,NULL,NULL,25,NULL,NULL,NULL,1149,1149,0,0,0,0,0.0845,0,0.039,0,2e-4,0.0128,0,0.0106,0.0067,0.024,0.0474,0.0711,0,0.0474,0.0111,0,0.0287,0.0637,0.0067,0,0.017,0,0.059,0,0.0242,0.0808,0,0,0,0,0.0566,0.147,0.1351,0.0262,0,18127,0.788,0.0399,0.0472,0.0414,0.0015,0.0018,0.0323,0.0195,0.0282,0.0344,1,17924,NULL,10480,12008,15914,20826,21679,NULL,NULL,NULL,NULL,NULL,0.1343,0.9237,NA,0,NA,0.3884,0.0259,20683.5,229.6292512,0.956867779,0.80801104,NULL,53400,0.780616999,1,0.2743,-0.004552820698771879,0.004552820698772063,0.009105641397543942
232706,372400,3724,Marymount University,Arlington,VA,www.marymount.edu,marymount.edu/admissions/undergraduate/financialAid/calculator.aspx,0,3,PrivateNonProfit,12,0,0,0,0,0,0,0,0,0,30,470,570,460,560,460,560,520,510,510,20,24,20,24,18,24,NULL,NULL,22,22,21,NULL,1030,1030,0,0,0,0,0.0457,0,0.0387,0,0.0193,0,0,0,0,0.0105,0.0123,0.0281,0,0.0475,0.0053,0,0,0,0.0035,0,0,0,0.0404,0.0492,0,0.0281,0,0,0,0,0.0879,0.3533,0.2144,0.0158,0,2371,0.434,0.1506,0.1497,0.0869,0.0038,0.0051,0.0342,0.0903,0.0456,0.0991,1,NULL,22456,NULL,NULL,NULL,NULL,NULL,19828,21535,23448,23581,23341,0.2393,0.7212,NA,0,NA,0.5773,0.23,25000,277.55125,0.911848341,0.540115375,NULL,49600,0.777918756,1,0.44480000000000003,0.25914839654084343,-0.25914839654084354,-0.518296793081687
232937,376500,3765,Norfolk State University,Norfolk,VA,www.nsu.edu,www.nsu.edu/financialaid,0,3,Public,12,1,0,0,0,0,0,0,0,0,NULL,400,480,400,480,380,460,440,440,420,16,20,NULL,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,879,879,0,0,0,0,0.0648,0,0.0298,0,0.0247,0.0175,0.0226,0,0.0154,0,0.0134,0,0,0.0381,0.0134,0,0.0905,0.0298,0,0,0.0154,0,0.0874,0,0.0484,0.0895,0,0,0,0,0.0278,0.2243,0.1337,0.0134,0,5955,0.0502,0.8381,0.0262,0.0049,0.0022,0.0015,0.0291,0.0047,0.0432,0.1666,1,11901,NULL,10139,10384,13701,15674,17019,NULL,NULL,NULL,NULL,NULL,0.6169,0.7203,NA,0.3333,NA,0.8228,0.2745,31000,344.16355,0.450561798,0.344195665,NULL,34400,0.538936973,0,0.3611,0.10696426572702845,-0.10696426572702855,-0.213928531454057
233356,1004300,10043,Bon Secours Memorial College of Nursing,Richmond,VA,www.bsmcon.edu,www.bsmcon.edu/financial-aid/net-price-calculator,0,3,PrivateNonProfit,21,0,0,0,0,0,0,0,0,0,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,408,0.7157,0.0809,0.0343,0.0343,0.0049,0.0025,0.0196,0,0.1078,0.4926,1,NULL,22508,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22508,NULL,0.1724,0.6667,NA,NA,NA,0.7448,0.6225,27750,308.0818875,0.915422886,PrivacySuppressed,NULL,62200,0.913294792,1,1,-0.1776065490115769,0.19029273108383207,0.36789928009540895
233374,374400,3744,University of Richmond,University of Richmond,VA,www.richmond.edu,npc.collegeboard.org/student/app/richmond,0,3,PrivateNonProfit,12,0,0,0,0,0,0,0,0,0,NULL,590,690,620,720,600,690,640,670,645,28,31,NULL,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,1313,1313,0,0.0064,0,0.0322,0.015,0,0.0236,0,0,0,0,0.0193,0,0.0075,0.0386,0.0193,0,0.0825,0.0043,0,0.0825,0,0.0086,0,0.0289,0,0.0504,0.0043,0.0075,0.1468,0,0,0,0,0.03,0.0032,0.3633,0.0257,0,3107,0.5845,0.0766,0.0705,0.0557,0.0026,0.0003,0.0348,0.0882,0.0869,0.057,1,NULL,24505,NULL,NULL,NULL,NULL,NULL,8599,11947,17475,22645,41215,0.2005,0.9373,NA,NA,NA,0.4229,0.0703,19500,216.489975,0.906976744,0.839559243,NULL,60800,0.813614249,1,0.14250000000000002,0.014542011698550234,-0.015043460377811202,-0.029585472076361436
233611,373800,3738,Southern Virginia University,Buena Vista,VA,www.svu.edu,calculator.svu.edu/,0,3,PrivateNonProfit,32,0,0,0,0,0,0,0,0,0,NULL,460,570,458,560,440,553,515,509,497,17,26,19,26,18,25,7,10,22,23,22,9,1015,1015,0,0,0,0,0,0,0,0,0,0,0,0.0571,0.0571,0,0.1333,0.1429,0,0.0571,0,0,0,0,0.0095,0,0,0,0,0,0,0.0667,0,0,0,0,0.2286,0,0.1619,0.0857,0,658,0.8571,0.0426,0.0198,0.0167,0.0274,0.0228,0,0.0137,0,0.035,1,NULL,20583,NULL,NULL,NULL,NULL,NULL,17747,18651,20553,21945,24085,0.5288,0.7054,NA,NA,NA,0.6511,0.1193,19715.5,218.8824668,0.811518325,0.310786757,NULL,28800,0.480144411,0,0.0571,0.17672385263087567,-0.18281777858366488,-0.3595416312145405
